Date,Effective Federal Funds Rate,Treasury Bill Secondary Market Rate,Treasury Constant Maturity Rate,Breakeven Inflation Rate,Forward Inflation Expectation Rate,Bank Prime Loan Rate
2017-06-19,1.16,0.29,1.34,1.33,1.59,3.5
2017-06-20,1.16,0.3,1.39,1.37,1.65,3.5
2017-06-21,1.16,0.31,1.45,1.35,1.61,3.5
2017-06-22,1.16,0.32,1.49,1.41,1.67,3.5
2017-06-23,1.16,0.34,1.49,1.38,1.66,3.5
2017-06-24,1.16,0.34,1.5,1.35,1.65,3.5
2017-06-25,1.16,0.31,1.41,1.45,1.71,3.5
2017-06-26,1.16,0.29,1.39,1.46,1.68,3.5
2017-06-27,1.16,0.29,1.34,1.47,1.75,3.5
2017-06-28,1.16,0.31,1.38,1.5,1.78,3.5
2017-06-29,1.16,0.3,1.42,1.48,1.78,3.5
2017-06-30,1.06,0.3,1.37,1.44,1.72,3.5
2017-07-01,1.06,0.29,1.39,1.42,1.72,3.5
2017-07-02,1.06,0.29,1.37,1.4,1.72,3.5
2017-07-03,1.16,0.23,1.29,1.47,1.75,3.5
2017-07-04,1.16,0.2,1.26,1.52,1.78,3.5
2017-07-05,1.16,0.21,1.21,1.49,1.75,3.5
2017-07-06,1.16,0.23,1.24,1.49,1.75,3.5
2017-07-07,1.16,0.23,1.22,1.48,1.8,3.5
2017-07-08,1.16,0.23,1.17,1.43,1.75,3.5
2017-07-09,1.16,0.23,1.2,1.43,1.75,3.5
2017-07-10,1.16,0.23,1.14,1.41,1.75,3.5
2017-07-11,1.16,0.23,1.16,1.43,1.73,3.5
2017-07-12,1.16,0.23,1.16,1.41,1.71,3.5
2017-07-13,1.16,0.22,1.22,1.39,1.75,3.5
2017-07-14,1.16,0.23,1.22,1.43,1.69,3.5
2017-07-15,1.16,0.22,1.26,1.42,1.7,3.5
2017-07-16,1.16,0.22,1.22,1.42,1.7,3.5
2017-07-17,1.16,0.22,1.24,1.41,1.73,3.5
2017-07-18,1.16,0.21,1.26,1.46,1.74,3.5
2017-07-19,1.16,0.23,1.32,1.49,1.75,3.5
2017-07-20,1.16,0.23,1.35,1.56,1.72,3.5
2017-07-21,1.16,0.23,1.37,1.56,1.72,3.5
2017-07-22,1.16,0.25,1.38,1.56,1.74,3.5
2017-07-23,1.16,0.24,1.4,1.56,1.78,3.5
2017-07-24,1.16,0.24,1.33,1.57,1.79,3.5
2017-07-25,1.16,0.22,1.28,1.61,1.83,3.5
2017-07-26,1.16,0.22,1.28,1.6,1.82,3.5
2017-07-27,1.16,0.22,1.32,1.58,1.78,3.5
2017-07-28,1.16,0.21,1.25,1.54,1.74,3.5
2017-07-29,1.16,0.19,1.23,1.52,1.74,3.5
2017-07-30,1.16,0.2,1.2,1.52,1.74,3.5
2017-07-31,1.07,0.19,1.23,1.51,1.71,3.5
2017-08-01,1.16,0.24,1.2,1.5,1.68,3.5
2017-08-02,1.16,0.24,1.2,1.53,1.71,3.5
2017-08-03,1.16,0.26,1.2,1.53,1.65,3.5
2017-08-04,1.16,0.27,1.24,1.53,1.67,3.5
2017-08-05,1.16,0.28,1.22,1.52,1.64,3.5
2017-08-06,1.16,0.28,1.26,1.53,1.67,3.5
2017-08-07,1.16,0.28,1.29,1.56,1.66,3.5
2017-08-08,1.16,0.3,1.41,1.54,1.68,3.5
2017-08-09,1.16,0.3,1.38,1.51,1.61,3.5
2017-08-10,1.16,0.32,1.38,1.51,1.61,3.5
2017-08-11,1.16,0.35,1.38,1.49,1.59,3.5
2017-08-12,1.16,0.35,1.41,1.51,1.59,3.5
2017-08-13,1.16,0.33,1.4,1.51,1.65,3.5
2017-08-14,1.16,0.3,1.35,1.51,1.65,3.5
2017-08-15,1.16,0.31,1.39,1.51,1.65,3.5
2017-08-16,1.16,0.34,1.37,1.47,1.61,3.5
2017-08-17,1.16,0.3,1.39,1.47,1.61,3.5
2017-08-18,1.16,0.28,1.36,1.48,1.6,3.5
2017-08-19,1.16,0.29,1.23,1.45,1.59,3.5
2017-08-20,1.16,0.28,1.25,1.49,1.59,3.5
2017-08-21,1.16,0.28,1.23,1.51,1.63,3.5
2017-08-22,1.16,0.24,1.23,1.54,1.64,3.5
2017-08-23,1.16,0.25,1.22,1.53,1.59,3.5
2017-08-24,1.16,0.25,1.17,1.49,1.55,3.5
2017-08-25,1.16,0.27,1.14,1.45,1.49,3.5
2017-08-26,1.16,0.27,1.15,1.45,1.45,3.5
2017-08-27,1.16,0.26,1.1,1.47,1.47,3.5
2017-08-28,1.16,0.27,1.1,1.42,1.42,3.5
2017-08-29,1.16,0.26,1.13,1.43,1.41,3.5
2017-08-30,1.16,0.28,1.17,1.43,1.43,3.5
2017-08-31,1.07,0.27,1.22,1.41,1.45,3.5
2017-09-01,1.16,0.27,1.2,1.41,1.47,3.5
2017-09-02,1.16,0.3,1.25,1.47,1.53,3.5
2017-09-03,1.16,0.26,1.08,1.36,1.48,3.5
2017-09-04,1.16,0.27,1,1.27,1.41,3.5
2017-09-05,1.16,0.26,1,1.32,1.42,3.5
2017-09-06,1.16,0.26,1.03,1.36,1.44,3.5
2017-09-07,1.16,0.26,1.01,1.38,1.42,3.5
2017-09-08,1.16,0.27,1,1.43,1.43,3.5
2017-09-09,1.16,0.28,0.94,1.39,1.41,3.5
2017-09-10,1.16,0.27,0.95,1.41,1.45,3.5
2017-09-11,1.16,0.29,0.97,1.41,1.45,3.5
2017-09-12,1.16,0.27,0.95,1.39,1.47,3.5
2017-09-13,1.16,0.31,1.03,1.41,1.43,3.5
2017-09-14,1.16,0.29,1.1,1.46,1.46,3.5
2017-09-15,1.16,0.31,1.07,1.43,1.47,3.5
2017-09-16,1.16,0.31,1.1,1.44,1.46,3.5
2017-09-17,1.16,0.31,1.15,1.44,1.54,3.5
2017-09-18,1.16,0.32,1.14,1.41,1.57,3.5
2017-09-19,1.16,0.31,1.12,1.39,1.49,3.5
2017-09-20,1.16,0.32,1.15,1.4,1.52,3.5
2017-09-21,1.16,0.31,1.11,1.38,1.66,3.5
2017-09-22,1.16,0.32,1.13,1.36,1.66,3.5
2017-09-23,1.16,0.32,1.15,1.34,1.66,3.5
2017-09-24,1.16,0.31,1.15,1.33,1.67,3.5
2017-09-25,1.16,0.31,1.1,1.31,1.67,3.5
2017-09-26,1.16,0.25,1.09,1.33,1.71,3.5
2017-09-27,1.16,0.27,1.03,1.31,1.67,3.5
2017-09-28,1.16,0.29,1.06,1.27,1.65,3.5
2017-09-29,1.06,0.29,1.07,1.25,1.63,3.5
2017-09-30,1.06,0.28,1.07,1.28,1.64,3.5
2017-10-01,1.06,0.26,1.03,1.3,1.64,3.5
2017-10-02,1.16,0.27,1.13,1.33,1.67,3.5
2017-10-03,1.16,0.31,1.15,1.34,1.68,3.5
2017-10-04,1.16,0.29,1.11,1.3,1.68,3.5
2017-10-05,1.16,0.28,1.07,1.27,1.61,3.5
2017-10-06,1.16,0.28,1.16,1.32,1.62,3.5
2017-10-07,1.16,0.28,1.1,1.29,1.59,3.5
2017-10-08,1.16,0.31,1.14,1.3,1.6,3.5
2017-10-09,1.16,0.27,1.16,1.28,1.6,3.5
2017-10-10,1.16,0.3,1.15,1.31,1.63,3.5
2017-10-11,1.16,0.29,1.12,1.32,1.62,3.5
2017-10-12,1.16,0.29,1.17,1.34,1.62,3.5
2017-10-13,1.16,0.29,1.15,1.34,1.6,3.5
2017-10-14,1.16,0.3,1.15,1.34,1.62,3.5
2017-10-15,1.16,0.31,1.13,1.32,1.64,3.5
2017-10-16,1.16,0.33,1.16,1.33,1.65,3.5
2017-10-17,1.16,0.33,1.23,1.31,1.63,3.5
2017-10-18,1.16,0.33,1.18,1.29,1.63,3.5
2017-10-19,1.16,0.33,1.18,1.28,1.64,3.5
2017-10-20,1.16,0.33,1.19,1.27,1.67,3.5
2017-10-21,1.16,0.33,1.18,1.24,1.66,3.5
2017-10-22,1.16,0.32,1.2,1.28,1.66,3.5
2017-10-23,1.16,0.32,1.13,1.29,1.69,3.5
2017-10-24,1.16,0.34,1.12,1.3,1.72,3.5
2017-10-25,1.16,0.34,1.19,1.34,1.7,3.5
2017-10-26,1.16,0.34,1.23,1.32,1.68,3.5
2017-10-27,1.16,0.37,1.21,1.33,1.69,3.5
2017-10-28,1.16,0.36,1.26,1.31,1.67,3.5
2017-10-29,1.16,0.33,1.21,1.3,1.68,3.5
2017-10-30,1.16,0.29,1.2,1.31,1.67,3.5
2017-10-31,1.07,0.29,1.21,1.34,1.68,3.5
2017-11-01,1.16,0.3,1.22,1.35,1.65,3.5
2017-11-02,1.16,0.3,1.2,1.33,1.65,3.5
2017-11-03,1.16,0.22,1.2,1.37,1.65,3.5
2017-11-04,1.16,0.18,1.18,1.4,1.7,3.5
2017-11-05,1.16,0.18,1.16,1.42,1.72,3.5
2017-11-06,1.16,0.25,1.13,1.4,1.68,3.5
2017-11-07,1.16,0.26,1.12,1.38,1.66,3.5
2017-11-08,1.16,0.27,1.13,1.44,1.68,3.5
2017-11-09,1.16,0.26,1.12,1.44,1.64,3.5
2017-11-10,1.16,0.28,1.14,1.45,1.75,3.5
2017-11-11,1.16,0.32,1.18,1.47,1.79,3.5
2017-11-12,1.16,0.33,1.22,1.45,1.79,3.5
2017-11-13,1.16,0.32,1.26,1.48,1.76,3.5
2017-11-14,1.16,0.32,1.28,1.49,1.79,3.5
2017-11-15,1.16,0.32,1.26,1.5,1.76,3.5
2017-11-16,1.16,0.35,1.3,1.51,1.77,3.5
2017-11-17,1.16,0.36,1.31,1.51,1.77,3.5
2017-11-18,1.16,0.29,1.27,1.5,1.76,3.5
2017-11-19,1.16,0.31,1.28,1.53,1.81,3.5
2017-11-20,1.16,0.34,1.26,1.55,1.81,3.5
2017-11-21,1.16,0.34,1.24,1.54,1.78,3.5
2017-11-22,1.16,0.34,1.24,1.56,1.8,3.5
2017-11-23,1.16,0.34,1.26,1.56,1.8,3.5
2017-11-24,1.16,0.33,1.25,1.56,1.78,3.5
2017-11-25,1.16,0.33,1.27,1.53,1.79,3.5
2017-11-26,1.16,0.34,1.29,1.57,1.83,3.5
2017-11-27,1.16,0.33,1.3,1.58,1.84,3.5
2017-11-28,1.16,0.29,1.33,1.57,1.87,3.5
2017-11-29,1.16,0.29,1.33,1.6,1.86,3.5
2017-11-30,1.07,0.34,1.31,1.59,1.87,3.5
2017-12-01,1.16,0.35,1.3,1.59,1.85,3.5
2017-12-02,1.16,0.36,1.26,1.55,1.85,3.5
2017-12-03,1.16,0.37,1.26,1.52,1.84,3.5
2017-12-04,1.16,0.37,1.24,1.52,1.84,3.5
2017-12-05,1.16,0.41,1.29,1.56,1.86,3.5
2017-12-06,1.16,0.43,1.34,1.57,1.89,3.5
2017-12-07,1.16,0.44,1.49,1.67,1.97,3.5
2017-12-08,1.16,0.47,1.56,1.7,2.06,3.5
2017-12-09,1.16,0.54,1.66,1.65,2.01,3.5
2017-12-10,1.16,0.5,1.68,1.67,1.97,3.5
2017-12-11,1.16,0.46,1.68,1.66,2,3.5
2017-12-12,1.17,0.43,1.73,1.71,2.03,3.5
2017-12-13,1.17,0.43,1.8,1.74,2.06,3.5
2017-12-14,1.41,0.46,1.79,1.74,2.08,3.5
2017-12-15,1.41,0.48,1.77,1.75,2.05,3.5
2017-12-16,1.41,0.5,1.83,1.74,2.1,3.5
2017-12-17,1.41,0.48,1.83,1.74,2.04,3.5
2017-12-18,1.42,0.48,1.8,1.69,2.01,3.5
2017-12-19,1.42,0.48,1.78,1.69,2.03,3.5
2017-12-20,1.42,0.48,1.83,1.77,2.11,3.5
2017-12-21,1.42,0.47,1.9,1.81,2.13,3.5
2017-12-22,1.42,0.48,1.84,1.76,2.06,3.5
2017-12-23,1.42,0.49,1.84,1.79,2.09,3.5
2017-12-24,1.42,0.49,1.84,1.8,2.1,3.75
2017-12-25,1.42,0.51,1.8,1.78,2.06,3.75
2017-12-26,1.42,0.5,1.83,1.83,2.07,3.75
2017-12-27,1.42,0.53,1.89,1.83,2.09,3.75
2017-12-28,1.42,0.51,1.9,1.86,2.1,3.75
2017-12-29,1.33,0.54,1.92,1.86,2.04,3.75
2017-12-30,1.33,0.54,2.02,1.82,2.06,3.75
2017-12-31,1.33,0.5,2.1,1.78,2.02,3.75
2018-01-01,1.33,0.5,2.07,1.75,1.97,3.75
2018-01-02,1.42,0.52,2.03,1.74,1.98,3.75
2018-01-03,1.42,0.52,2.06,1.8,2,3.75
2018-01-04,1.42,0.51,2.04,1.74,2.08,3.75
2018-01-05,1.42,0.5,2.04,1.86,2.04,3.75
2018-01-06,1.42,0.51,2.04,1.84,2.1,3.75
2018-01-07,1.42,0.51,2.07,1.88,2.1,3.75
2018-01-08,1.42,0.52,2.02,1.85,2.05,3.75
2018-01-09,1.42,0.46,1.96,1.81,2.07,3.75
2018-01-10,1.42,0.5,1.93,1.84,2.06,3.75
2018-01-11,1.42,0.53,1.94,1.86,2.1,3.75
2018-01-12,1.42,0.52,1.94,1.86,2.12,3.75
2018-01-13,1.42,0.51,1.86,1.83,2.07,3.75
2018-01-14,1.42,0.52,1.92,1.84,2.08,3.75
2018-01-15,1.42,0.5,1.89,1.85,2.05,3.75
2018-01-16,1.42,0.51,1.89,1.84,2.06,3.75
2018-01-17,1.42,0.51,1.89,1.85,2.13,3.75
2018-01-18,1.42,0.51,1.87,1.87,2.09,3.75
2018-01-19,1.42,0.52,1.9,1.85,2.13,3.75
2018-01-20,1.42,0.54,1.84,1.84,2.1,3.75
2018-01-21,1.42,0.52,1.93,1.86,2.14,3.75
2018-01-22,1.42,0.51,1.97,1.9,2.18,3.75
2018-01-23,1.42,0.49,1.95,1.92,2.16,3.75
2018-01-24,1.42,0.51,1.88,1.86,2.18,3.75
2018-01-25,1.42,0.5,1.94,1.93,2.19,3.75
2018-01-26,1.42,0.49,1.99,1.96,2.2,3.75
2018-01-27,1.42,0.5,1.95,1.94,2.22,3.75
2018-01-28,1.42,0.51,1.94,1.96,2.2,3.75
2018-01-29,1.42,0.51,1.94,1.95,2.19,3.75
2018-01-30,1.42,0.52,1.9,1.94,2.16,3.75
2018-01-31,1.34,0.5,1.93,1.92,2.18,3.75
2018-02-01,1.42,0.51,1.92,1.93,2.17,3.75
2018-02-02,1.42,0.5,1.93,1.91,2.19,3.75
2018-02-03,1.42,0.53,1.86,1.91,2.13,3.75
2018-02-04,1.42,0.53,1.85,1.87,2.13,3.75
2018-02-05,1.42,0.53,1.81,1.82,2.1,3.75
2018-02-06,1.42,0.53,1.88,1.86,2.12,3.75
2018-02-07,1.42,0.54,1.89,1.87,2.15,3.75
2018-02-08,1.42,0.52,1.92,1.87,2.13,3.75
2018-02-09,1.42,0.54,1.98,1.87,2.15,3.75
2018-02-10,1.42,0.53,2.01,1.93,2.19,3.75
2018-02-11,1.42,0.52,1.95,1.9,2.14,3.75
2018-02-12,1.42,0.52,1.92,1.85,2.17,3.75
2018-02-13,1.42,0.53,1.93,1.87,2.19,3.75
2018-02-14,1.42,0.52,1.92,1.92,2.16,3.75
2018-02-15,1.42,0.51,1.87,1.9,2.16,3.75
2018-02-16,1.42,0.51,1.8,1.9,2.1,3.75
2018-02-17,1.42,0.5,1.87,1.86,2.16,3.75
2018-02-18,1.42,0.53,1.89,1.89,2.15,3.75
2018-02-19,1.42,0.62,1.99,1.84,2.22,3.75
2018-02-20,1.42,0.66,2.03,1.84,2.18,3.75
2018-02-21,1.42,0.7,2.02,1.92,2.16,3.75
2018-02-22,1.42,0.73,2.02,1.9,2.12,3.75
2018-02-23,1.42,0.75,2.05,1.92,2.14,4
2018-02-24,1.42,0.72,2.08,1.9,2.12,4
2018-02-25,1.42,0.72,2.13,1.89,2.11,4
2018-02-26,1.42,0.73,2.11,1.9,2.12,4
2018-02-27,1.42,0.78,2.14,1.86,2.16,4
2018-02-28,1.35,0.77,2.13,1.88,2.1,4
2018-03-01,1.42,0.72,2.02,1.84,2.18,4
2018-03-02,1.42,0.72,2.05,1.87,2.17,4
2018-03-03,1.42,0.72,2.03,1.89,2.13,4
2018-03-04,1.42,0.75,2,1.86,2.14,4
2018-03-05,1.42,0.76,1.96,1.8,2.16,4
2018-03-06,1.42,0.76,1.95,1.79,2.15,4
2018-03-07,1.42,0.75,1.95,1.75,2.15,4
2018-03-08,1.42,0.77,1.93,1.73,2.23,4
2018-03-09,1.42,0.77,1.93,1.75,2.19,4
2018-03-10,1.42,0.77,1.97,1.73,2.21,4
2018-03-11,1.42,0.77,1.93,1.8,2.16,4
2018-03-12,1.42,0.77,1.96,1.81,2.11,4
2018-03-13,1.42,0.75,1.93,1.77,2.17,4
2018-03-14,1.42,0.78,1.88,1.73,2.19,4
2018-03-15,1.43,0.78,1.88,1.77,2.15,4
2018-03-16,1.43,0.79,1.85,1.77,2.17,4
2018-03-17,1.43,0.78,1.87,1.71,2.19,4
2018-03-18,1.43,0.81,1.92,1.7,2.18,4
2018-03-19,1.43,0.81,1.91,1.69,2.17,4
2018-03-20,1.44,0.81,1.84,1.7,2.12,4
2018-03-21,1.44,0.8,1.81,1.69,2.11,4
2018-03-22,1.68,0.8,1.77,1.74,2.1,4
2018-03-23,1.68,0.82,1.79,1.69,2.07,4
2018-03-24,1.68,0.81,1.71,1.65,2.05,4
2018-03-25,1.68,0.8,1.74,1.66,2.04,4
2018-03-26,1.68,0.78,1.78,1.82,1.88,4
2018-03-27,1.68,0.78,1.77,1.79,1.89,4
2018-03-28,1.68,0.8,1.81,1.81,1.93,4
2018-03-29,1.68,0.81,1.87,1.85,1.97,4
2018-03-30,1.67,0.82,1.84,1.83,1.97,4
2018-03-31,1.67,0.8,1.81,1.81,2.01,4
2018-04-01,1.67,0.79,1.81,1.81,2.03,4
2018-04-02,1.68,0.82,1.84,1.8,2.04,4
2018-04-03,1.69,0.81,1.81,1.77,1.99,4
2018-04-04,1.69,0.84,1.86,1.76,1.98,4
2018-04-05,1.69,0.84,1.88,1.72,2,4
2018-04-06,1.69,0.88,1.89,1.75,1.97,4
2018-04-07,1.69,0.9,1.91,1.75,1.97,4
2018-04-08,1.69,0.9,1.94,1.74,1.98,4
2018-04-09,1.69,0.89,1.94,1.78,1.92,4
2018-04-10,1.69,0.87,1.93,1.82,1.94,4
2018-04-11,1.69,0.86,1.85,1.75,1.93,4
2018-04-12,1.69,0.89,1.86,1.74,1.9,4
2018-04-13,1.69,0.89,1.86,1.74,1.9,4
2018-04-14,1.69,0.89,1.76,1.7,1.86,4
2018-04-15,1.69,0.91,1.78,1.72,1.88,4
2018-04-16,1.69,0.9,1.79,1.75,1.89,4
2018-04-17,1.69,0.92,1.8,1.75,1.89,4
2018-04-18,1.69,0.91,1.84,1.77,1.89,4
2018-04-19,1.69,0.92,1.79,1.73,1.89,4
2018-04-20,1.7,0.92,1.78,1.7,1.9,4
2018-04-21,1.7,0.92,1.79,1.73,1.89,4
2018-04-22,1.7,0.92,1.76,1.73,1.89,4
2018-04-23,1.7,0.96,1.75,1.72,1.9,4
2018-04-24,1.7,0.96,1.76,1.73,1.89,4
2018-04-25,1.7,0.96,1.71,1.72,1.86,4
2018-04-26,1.7,0.95,1.74,1.72,1.86,4
2018-04-27,1.7,0.96,1.71,1.71,1.83,4
2018-04-28,1.7,0.98,1.74,1.69,1.87,4
2018-04-29,1.7,0.99,1.75,1.69,1.87,4.25
2018-04-30,1.69,0.99,1.77,1.68,1.88,4.25
2018-05-01,1.7,0.97,1.78,1.67,1.83,4.25
2018-05-02,1.7,0.99,1.79,1.67,1.83,4.25
2018-05-03,1.7,0.99,1.74,1.59,1.83,4.25
2018-05-04,1.7,1,1.76,1.56,1.78,4.25
2018-05-05,1.7,1.01,1.75,1.56,1.78,4.25
2018-05-06,1.7,1.01,1.8,1.56,1.78,4.25
2018-05-07,1.7,1,1.77,1.54,1.78,4.25
2018-05-08,1.7,0.97,1.78,1.54,1.78,4.25
2018-05-09,1.7,0.94,1.76,1.57,1.81,4.25
2018-05-10,1.7,0.95,1.77,1.59,1.81,4.25
2018-05-11,1.7,0.98,1.77,1.61,1.81,4.25
2018-05-12,1.7,0.99,1.83,1.62,1.8,4.25
2018-05-13,1.7,1,1.81,1.65,1.81,4.25
2018-05-14,1.7,1.02,1.85,1.62,1.82,4.25
2018-05-15,1.7,1.01,1.89,1.63,1.83,4.25
2018-05-16,1.7,1.04,1.93,1.66,1.84,4.25
2018-05-17,1.7,1.03,1.92,1.65,1.85,4.25
2018-05-18,1.7,1.02,1.94,1.66,1.86,4.25
2018-05-19,1.7,1.03,1.95,1.63,1.83,4.25
2018-05-20,1.7,1.03,1.93,1.6,1.84,4.25
2018-05-21,1.7,1.03,1.92,1.61,1.89,4.25
2018-05-22,1.7,1.03,1.88,1.63,1.89,4.25
2018-05-23,1.7,1.03,1.89,1.64,1.9,4.25
2018-05-24,1.7,1.02,1.87,1.62,1.9,4.25
2018-05-25,1.7,1.05,1.86,1.64,1.9,4.25
2018-05-26,1.7,1.05,1.82,1.62,1.9,4.25
2018-05-27,1.7,1.09,1.83,1.65,1.87,4.25
2018-05-28,1.7,1.13,1.82,1.62,1.92,4.25
2018-05-29,1.7,1.14,1.81,1.62,1.9,4.25
2018-05-30,1.7,1.15,1.83,1.62,1.94,4.25
2018-05-31,1.7,1.16,1.9,1.67,1.95,4.25
2018-06-01,1.7,1.11,1.83,1.66,1.94,4.25
2018-06-02,1.7,1.09,1.84,1.68,1.98,4.25
2018-06-03,1.7,1.06,1.83,1.68,1.98,4.25
2018-06-04,1.7,1.05,1.84,1.67,1.97,4.25
2018-06-05,1.7,1.06,1.8,1.62,1.96,4.25
2018-06-06,1.7,1.06,1.82,1.63,1.95,4.25
2018-06-07,1.7,1.06,1.79,1.62,1.94,4.25
2018-06-08,1.7,1.06,1.82,1.65,1.95,4.25
2018-06-09,1.7,1.01,1.81,1.65,1.95,4.25
2018-06-10,1.7,1.04,1.84,1.69,1.97,4.25
2018-06-11,1.7,1.04,1.81,1.7,1.94,4.25
2018-06-12,1.7,1.03,1.78,1.68,1.92,4.25
2018-06-13,1.7,1.01,1.74,1.64,1.94,4.25
2018-06-14,1.9,1.01,1.77,1.59,1.95,4.25
2018-06-15,1.9,1.02,1.83,1.63,1.93,4.25
2018-06-16,1.9,1,1.79,1.62,1.94,4.25
2018-06-17,1.9,0.98,1.76,1.61,1.93,4.25
2018-06-18,1.9,1,1.77,1.61,1.91,4.25
2018-06-19,1.91,0.99,1.76,1.59,1.91,4.25
2018-06-20,1.92,0.99,1.8,1.61,1.93,4.25
2018-06-21,1.92,0.98,1.76,1.58,1.92,4.25
2018-06-22,1.92,1,1.78,1.6,1.9,4.25
2018-06-23,1.92,1.01,1.77,1.57,1.93,4.25
2018-06-24,1.92,0.97,1.74,1.56,1.94,4.25
2018-06-25,1.92,1.01,1.7,1.54,1.94,4.25
2018-06-26,1.92,1.01,1.72,1.57,1.95,4.25
2018-06-27,1.91,0.99,1.7,1.58,1.94,4.25
2018-06-28,1.91,1,1.73,1.63,1.95,4.25
2018-06-29,1.91,1.01,1.65,1.58,1.96,4.25
2018-06-30,1.91,1.05,1.69,1.6,1.96,4.25
2018-07-01,1.91,1.03,1.63,1.61,1.97,4.25
2018-07-02,1.91,1.02,1.64,1.63,1.99,4.25
2018-07-03,1.91,1.04,1.71,1.63,2.03,4.25
2018-07-04,1.91,1.02,1.75,1.67,2.01,4.25
2018-07-05,1.91,1.02,1.78,1.68,2.02,4.25
2018-07-06,1.91,1.03,1.79,1.7,2,4.25
2018-07-07,1.91,1.03,1.81,1.72,1.98,4.25
2018-07-08,1.91,1.04,1.83,1.74,2,4.25
2018-07-09,1.91,1.03,1.84,1.74,2,4.25
2018-07-10,1.91,1.02,1.89,1.71,1.99,4.25
2018-07-11,1.91,1.02,1.89,1.7,1.96,4.25
2018-07-12,1.91,1.01,1.88,1.71,1.97,4.25
2018-07-13,1.91,1.04,1.85,1.72,1.96,4.25
2018-07-14,1.91,1.05,1.87,1.72,1.96,4.25
2018-07-15,1.91,1.05,1.91,1.74,2,4.25
2018-07-16,1.91,1.04,1.89,1.73,2.01,4.25
2018-07-17,1.91,1.04,1.92,1.68,2,4.25
2018-07-18,1.91,1,1.94,1.73,1.93,4.25
2018-07-19,1.91,1.05,1.92,1.68,2,4.25
2018-07-20,1.91,1.06,1.92,1.73,1.97,4.25
2018-07-21,1.91,1.05,1.94,1.74,1.98,4.25
2018-07-22,1.91,1.05,1.97,1.78,1.96,4.25
2018-07-23,1.91,1.06,1.95,1.75,2.01,4.25
2018-07-24,1.91,1.08,1.95,1.75,2.03,4.25
2018-07-25,1.91,1.07,1.95,1.79,1.99,4.25
2018-07-26,1.91,1.07,1.91,1.71,1.99,4.25
2018-07-27,1.91,1.09,1.95,1.66,2.02,4.25
2018-07-28,1.91,1.07,1.97,1.69,1.95,4.25
2018-07-29,1.91,1.07,1.99,1.69,1.99,4.25
2018-07-30,1.91,1.08,1.98,1.66,2.02,4.25
2018-07-31,1.91,1.09,2.03,1.76,1.98,4.25
2018-08-01,1.91,1.08,2.01,1.69,2.03,4.25
2018-08-02,1.91,1.1,2.05,1.73,2.01,4.25
2018-08-03,1.91,1.1,2.06,1.74,2.02,4.25
2018-08-04,1.91,1.09,2.07,1.76,2.02,4.25
2018-08-05,1.91,1.08,2.03,1.76,2,4.25
2018-08-06,1.91,1.1,2,1.77,1.97,4.25
2018-08-07,1.91,1.13,2.01,1.79,1.97,4.25
2018-08-08,1.91,1.16,2.01,1.71,2.05,4.25
2018-08-09,1.91,1.15,2,1.79,1.95,4.25
2018-08-10,1.91,1.16,1.99,1.74,1.98,4.25
2018-08-11,1.91,1.17,1.99,1.77,1.95,4.25
2018-08-12,1.91,1.2,1.99,1.8,1.96,4.25
2018-08-13,1.91,1.21,2.01,1.77,1.97,4.25
2018-08-14,1.91,1.22,2.01,1.8,1.94,4.25
2018-08-15,1.91,1.21,2.06,1.78,1.98,4.25
2018-08-16,1.92,1.22,2.08,1.79,1.97,4.25
2018-08-17,1.92,1.24,2.06,1.79,1.95,4.25
2018-08-18,1.92,1.23,2.04,1.78,1.92,4.25
2018-08-19,1.92,1.25,2.07,1.79,1.89,4.25
2018-08-20,1.92,1.26,2.06,1.75,1.97,4.25
2018-08-21,1.92,1.28,2.09,1.74,1.96,4.25
2018-08-22,1.92,1.28,2.11,1.75,1.93,4.25
2018-08-23,1.92,1.27,2.05,1.75,1.93,4.25
2018-08-24,1.92,1.26,2.07,1.71,1.97,4.25
2018-08-25,1.92,1.25,2.06,1.69,1.97,4.25
2018-08-26,1.92,1.28,2.07,1.69,1.99,4.25
2018-08-27,1.92,1.27,2.09,1.69,1.99,4.25
2018-08-28,1.92,1.25,2.14,1.73,1.99,4.25
2018-08-29,1.92,1.25,2.13,1.72,2,4.25
2018-08-30,1.92,1.28,2.15,1.76,1.98,4.25
2018-08-31,1.91,1.28,2.15,1.69,2.03,4.25
2018-09-01,1.91,1.28,2.11,1.74,1.98,4.25
2018-09-02,1.91,1.27,2.14,1.74,2,4.5
2018-09-03,1.91,1.26,2.14,1.71,2.05,4.5
2018-09-04,1.92,1.31,2.16,1.76,2,4.5
2018-09-05,1.92,1.32,2.18,1.78,2,4.5
2018-09-06,1.92,1.28,2.12,1.74,2.02,4.5
2018-09-07,1.92,1.3,2.14,1.76,1.98,4.5
2018-09-08,1.92,1.29,2.16,1.77,1.99,4.5
2018-09-09,1.92,1.36,2.17,1.71,2.07,4.5
2018-09-10,1.92,1.35,2.23,1.74,2.08,4.5
2018-09-11,1.92,1.36,2.24,1.74,2.1,4.5
2018-09-12,1.92,1.33,2.26,1.84,2.02,4.5
2018-09-13,1.92,1.31,2.26,1.82,2.06,4.5
2018-09-14,1.92,1.45,2.25,1.76,2.12,4.5
2018-09-15,1.92,1.42,2.22,1.82,2.06,4.5
